StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
9,Recording_60,Process_16,2022-02-28T05:44:10+00:00,Click UI element in window,Hyperlink 'Microsoft  ... om › en-in' in Window 'dynemic crm  ...  — Mozilla Firefox',firefox,dynemic crm login - Google Search — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'dynemic crm  ...  — Mozilla Firefox\\'']['Hyperlink \\'Microsoft  ... om › en-in\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -51 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",12.0,Login to the crm tool,Event_303,firefoxClick UI element in window
10,Recording_60,Process_16,2022-02-28T05:44:14+00:00,Click UI element in window,Hyperlink 'Get started' in Window 'Business  ...  — Mozilla Firefox',firefox,Business Applications | Microsoft Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Business  ...  — Mozilla Firefox\\'']['Hyperlink \\'Get started\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",13.0,Login to the crm tool,Event_303,firefoxClick UI element in window
11,Recording_60,Process_16,2022-02-28T05:44:22+00:00,Click UI element in window,Hyperlink 'Click this button to try sales app for free' in Window 'Start a Free  ...  — Mozilla Firefox',firefox,Start a Free Trial for Microsoft Dynamics 365| Microsoft Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Start a Free  ...  — Mozilla Firefox\\'']['Hyperlink \\'Click this button to try sales app for free\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -11 OffsetY: -12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",14.0,Login to the crm tool,Event_303,firefoxClick UI element in window
12,Recording_60,Process_16,2022-02-28T05:44:24+00:00,Click UI element in window,Edit 'Try Dynamics 365 Sales free for 30 days' in Window 'Start a Free  ...  — Mozilla Firefox',firefox,Start a Free Trial for Microsoft Dynamics 365| Microsoft Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Start a Free  ...  — Mozilla Firefox\\'']['Edit \\'Try Dynamics\xa0365 Sales free for 30 days\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -35 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",15.0,Login to the crm tool,Event_303,firefoxClick UI element in window
13,Recording_60,Process_16,2022-02-28T05:44:26+00:00,Click UI element in window,List Item 'Email@Domain' in List,,,"[""UIAutomation.Click Element: appmask['List']['List Item \\'Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 88 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",16.0,Login to the crm tool,Event_303,Click UI element in window
14,Recording_60,Process_16,2022-02-28T05:44:27+00:00,Press button in window,Button 'click this to start your free trial' in Window 'Start a Free  ...  — Mozilla Firefox',firefox,Start a Free Trial for Microsoft Dynamics 365| Microsoft Dynamics 365 — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Start a Free  ...  — Mozilla Firefox\\'']['Button \\'click this to start your free trial\\'']\n""]",17.0,Login to the crm tool,Event_303,firefoxPress button in window
15,Recording_60,Process_16,2022-02-28T05:44:53+00:00,Click UI element in window,Tree Item 'Calendar' in Window 'Sales dashboard - Dynamics 365 — Mozilla Firefox',firefox,Sales dashboard - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Sales dashboard - Dynamics 365 — Mozilla Firefox\\'']['Tree Item \\'Calendar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -25 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",18.0,Create the meeting for product demo,Event_304,firefoxClick UI element in window
16,Recording_60,Process_16,2022-02-28T05:45:04+00:00,Select menu option in window,Menu Item 'Meeting' in Window 'Meetings My  ...  — Mozilla Firefox',firefox,Meetings My Appointments - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Meetings My  ...  — Mozilla Firefox\\'']['Menu Item \\'Meeting\\'']\n""]",19.0,Create the meeting for product demo,Event_304,firefoxSelect menu option in window
17,Recording_60,Process_16,2022-02-28T05:45:11+00:00,Click UI element in window,"Combo Box 'Required, Multiple Selection Lookup' in Window 'Meeting:  ...  — Mozilla Firefox'",firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Combo Box \\'Required, Multiple Selection Lookup\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 116 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",20.0,Create the meeting for product demo,Event_304,firefoxClick UI element in window
18,Recording_60,Process_16,2022-02-28T05:45:19+00:00,Click UI element in window,Tree Item 'Avery Name' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Tree Item \\'Avery Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 131 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",21.0,Create the meeting for product demo,Event_304,firefoxClick UI element in window
19,Recording_60,Process_16,2022-02-28T05:45:25+00:00,Click UI element in window,UI Custom 'Appointment' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['UI Custom \\'Appointment\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 131 OffsetY: 136 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",22.0,Create the meeting for product demo,Event_304,firefoxClick UI element in window
20,Recording_60,Process_16,2022-02-28T05:45:31+00:00,Populate text field in window,Edit 'Subject' in Window 'Meeting:  ...  — Mozilla Firefox'; Text:'Product demo',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Edit \\'Subject\\''] Text: 'Product demo' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",23.0,Create the meeting for product demo,Event_304,firefoxPopulate text field in window
21,Recording_60,Process_16,2022-02-28T05:45:36+00:00,Click UI element in window,Combo Box 'Date of Start Time' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Combo Box \\'Date of Start Time\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -15 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",24.0,Create the meeting for product demo,Event_304,firefoxClick UI element in window
22,Recording_60,Process_16,2022-02-28T05:45:41+00:00,Press button in window,Button 'Navigate to next month March' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Button \\'Navigate to next month March\\'']\n""]",25.0,Create the meeting for product demo,Event_304,firefoxPress button in window
23,Recording_60,Process_16,2022-02-28T05:45:45+00:00,Press button in window,"Button '3, March, 2022' in Window 'Meeting:  ...  — Mozilla Firefox'",firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Button \\'3, March, 2022\\'']\n""]",26.0,Create the meeting for product demo,Event_304,firefoxPress button in window
24,Recording_60,Process_16,2022-02-28T05:45:50+00:00,Set checkbox state in window,Check Box 'All Day Event' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Check Box \\'All Day Event\\''] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]",27.0,Create the meeting for product demo,Event_304,firefoxSet checkbox state in window
25,Recording_60,Process_16,2022-02-28T05:45:57+00:00,Select menu option in window,Menu Item 'Save & Close' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Menu Item \\'Save & Close\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Create the meeting for product demo,Event_304,firefoxSelect menu option in window
0,Recording_61,Process_17,2022-02-28T06:24:51+00:00,Press button in window,Firefox - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]",2.0,Go to cloud-based storage space,Event_305,Press button in window
1,Recording_61,Process_17,2022-02-28T06:24:56+00:00,Populate text field in window,Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'o365',firefox,Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",3.0,Go to cloud-based storage space,Event_305,firefoxPopulate text field in window
2,Recording_61,Process_17,2022-02-28T06:24:57+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",4.0,Go to cloud-based storage space,Event_305,Send keys
3,Recording_61,Process_17,2022-02-28T06:25:00+00:00,Click UI element in window,Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox',firefox,o365 - Google Search — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'o365 - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -84 OffsetY: -11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",5.0,Go to cloud-based storage space,Event_305,firefoxClick UI element in window
4,Recording_61,Process_17,2022-02-28T06:25:08+00:00,Select menu option in window,Menu Item 'App launcher' in Window 'Microsoft Office Home — Mozilla Firefox',firefox,Microsoft Office Home — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Menu Item \\'App launcher\\'']\n""]",6.0,Go to cloud-based storage space,Event_305,firefoxSelect menu option in window
5,Recording_61,Process_17,2022-02-28T06:25:12+00:00,Click UI element in window,Hyperlink 'Power Apps' in Window 'Microsoft Office Home — Mozilla Firefox',firefox,Microsoft Office Home — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'Power Apps\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 18 OffsetY: -9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",7.0,Go to cloud-based storage space,Event_305,firefoxClick UI element in window
6,Recording_61,Process_17,2022-02-28T06:25:18+00:00,Select menu option in window,Menu Item 'Dataverse' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'Dataverse\\'']\n""]",8.0,Go to cloud-based storage space,Event_305,firefoxSelect menu option in window
7,Recording_61,Process_17,2022-02-28T06:25:21+00:00,Select menu option in window,Menu Item 'Tables' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'Tables\\'']\n""]",9.0,Go to cloud-based storage space,Event_305,firefoxSelect menu option in window
8,Recording_61,Process_17,2022-02-28T06:25:31+00:00,Select menu option in window,Menu Item 'Default List' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'Default List\\'']\n""]",10.0,Go to cloud-based storage space,Event_305,firefoxSelect menu option in window
9,Recording_61,Process_17,2022-02-28T06:25:34+00:00,Select menu option in window,Menu Item 'List view Group' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'List view Group\\'']\n""]",11.0,Go to cloud-based storage space,Event_305,firefoxSelect menu option in window
10,Recording_61,Process_17,2022-02-28T06:25:39+00:00,Press button in window,Button 'Distill Web Monitor' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Button \\'Distill Web Monitor\\'']\n""]",12.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxPress button in window
11,Recording_61,Process_17,2022-02-28T06:25:42+00:00,Press button in window,Button 'Select parts of page' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Button \\'Select parts of page\\'']\n""]",13.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxPress button in window
12,Recording_61,Process_17,2022-02-28T06:25:45+00:00,Click UI element in window,Edit '(' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Edit \\'(\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",14.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxClick UI element in window
13,Recording_61,Process_17,2022-02-28T06:25:50+00:00,Press button in window,Button ' Save selections' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Button \\'\uf0c7 Save selections\\'']\n""]",15.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxPress button in window
14,Recording_61,Process_17,2022-02-28T06:25:58+00:00,Drag and drop UI element in window,Slider in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -2 MouseDownOffsetX: 5 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleLeft ControlToDrag: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Slider'] ControlToDropOver: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Slider'] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",16.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxDrag and drop UI element in window
15,Recording_61,Process_17,2022-02-28T06:26:00+00:00,Click UI element in window,Hyperlink 'Add action' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Hyperlink \\'Add action\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 12 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",17.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxClick UI element in window
16,Recording_61,Process_17,2022-02-28T06:26:03+00:00,Click UI element in window,Edit 'Popup Notification (for local monitor)' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Edit \\'Popup Notification (for local monitor)\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 15 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",18.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxClick UI element in window
17,Recording_61,Process_17,2022-02-28T06:26:08+00:00,Click UI element in window,Hyperlink 'Add Condition' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Hyperlink \\'Add Condition\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",19.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxClick UI element in window
18,Recording_61,Process_17,2022-02-28T06:26:13+00:00,Set drop-down list value in window,Combo Box in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Combo Box'] OptionsNames: 'has number more than (>)'\n""]",20.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxSet drop-down list value in window
19,Recording_61,Process_17,2022-02-28T06:26:16+00:00,Populate text field in window,Edit 'Number' in Window 'Watchlist - Distill — Mozilla Firefox'; Text:'0',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Edit \\'Number\\''] Text: '0' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",21.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxPopulate text field in window
20,Recording_61,Process_17,2022-02-28T06:26:20+00:00,Press button in window,Button 'Save' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Button \\'Save\\'']\n""]",22.0, Open the feeder and set the feed for inclusion of new table in group,Event_306,firefoxPress button in window
21,Recording_61,Process_17,2022-02-28T06:26:24+00:00,Select tab in window,Tab Item 'Power Apps' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.SelectTab Tab: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Tab Item \\'Power Apps\\'']\n""]",23.0,Get the data tables to your local drive from cloud-based storage,Event_307,firefoxSelect tab in window
22,Recording_61,Process_17,2022-02-28T06:26:29+00:00,Select menu option in window,Menu Item 'Data' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'Data\\'']\n""]",24.0,Get the data tables to your local drive from cloud-based storage,Event_307,firefoxSelect menu option in window
23,Recording_61,Process_17,2022-02-28T06:26:32+00:00,Select menu option in window,Menu Item 'Export data' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'Export data\\'']\n""]",25.0,Get the data tables to your local drive from cloud-based storage,Event_307,firefoxSelect menu option in window
24,Recording_61,Process_17,2022-02-28T06:27:02+00:00,Set checkbox state in window,Check Box in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Check Box'] CheckboxState: UIAutomation.CheckboxState.Checked\n""]",26.0,Get the data tables to your local drive from cloud-based storage,Event_307,firefoxSet checkbox state in window
25,Recording_61,Process_17,2022-02-28T06:27:11+00:00,Select menu option in window,Menu Item 'Export data' 2 in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'Export data\\' 2']\n""]",27.0,Get the data tables to your local drive from cloud-based storage,Event_307,firefoxSelect menu option in window
26,Recording_61,Process_17,2022-02-28T06:28:18+00:00,Click UI element in window,Hyperlink 'Download exported data' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Hyperlink \\'Download exported data\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -32 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",28.0,Get the data tables to your local drive from cloud-based storage,Event_307,firefoxClick UI element in window
27,Recording_61,Process_17,2022-02-28T06:28:22+00:00,Select radio button in window,Radio Button 'Save File' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.SelectRadioButton RadioButton: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Radio Button \\'Save File\\'']\n""]",29.0,Get the data tables to your local drive from cloud-based storage,Event_307,firefoxSelect radio button in window
28,Recording_61,Process_17,2022-02-28T06:28:26+00:00,Press button in window,Button 'OK' in Window 'Power Apps — Mozilla Firefox',firefox,Power Apps — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Button \\'OK\\'']\n""]",30.0,Get the data tables to your local drive from cloud-based storage,Event_307,firefoxPress button in window
29,Recording_61,Process_17,2022-02-28T06:28:31+00:00,Press button in window,Button 'Type here to search' in TaskBar,,,"[""UIAutomation.PressButton Button: appmask['TaskBar']['Button \\'Type here to search\\'']\n""]",31.0,Get the data tables to your local drive from cloud-based storage,Event_307,Press button in window
30,Recording_61,Process_17,2022-02-28T06:28:35+00:00,Populate text field in window,Edit 'Search box' in Window 'Search'; Text:'one',SearchApp,Search,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Search\\'']['Edit \\'Search box\\''] Text: 'one' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",32.0,Go to to note taking app,Event_308,SearchAppPopulate text field in window
31,Recording_61,Process_17,2022-02-28T06:28:38+00:00,Click UI element in window,List Item 'OneNote  ...  to switch preview' in Window 'Search',SearchApp,Search,"[""UIAutomation.Click Element: appmask['Window \\'Search\\'']['List Item \\'OneNote  ...  to switch preview\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -28 OffsetY: -12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",33.0,Go to to note taking app,Event_308,SearchAppClick UI element in window
32,Recording_61,Process_17,2022-02-28T06:28:42+00:00,Press button in window,Button 'Click to view other notebooks   Daily Task Status Documents ‎» OneNote Notebooks' in Window 'Task Status - OneNote',ONENOTE,Task Status - OneNote,"[""UIAutomation.PressButton Button: appmask['Window \\'Task Status - OneNote\\'']['Button \\'Click to view other notebooks   Daily Task Status Documents \u200e» OneNote Notebooks\\'']\n""]",34.0,Track the exported table record.,Event_309,ONENOTEPress button in window
33,Recording_61,Process_17,2022-02-28T06:28:45+00:00,Press button in window,Button 'Notebook Daily Task Status Documents ‎» OneNote Notebooks' in Window 'Task Status - OneNote',ONENOTE,Task Status - OneNote,"[""UIAutomation.PressButton Button: appmask['Window \\'Task Status - OneNote\\'']['Button \\'Notebook Daily Task Status Documents \u200e» OneNote Notebooks\\'']\n""]",35.0,Track the exported table record.,Event_309,ONENOTEPress button in window
34,Recording_61,Process_17,2022-02-28T06:28:49+00:00,Click UI element in window,Tree Item 'Outline Item' in Window 'Task Status - OneNote',ONENOTE,Task Status - OneNote,"[""UIAutomation.Click Element: appmask['Window \\'Task Status - OneNote\\'']['Tree Item \\'Outline Item\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -21 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",36.0,Track the exported table record.,Event_309,ONENOTEClick UI element in window
35,Recording_61,Process_17,2022-02-28T06:28:50+00:00,Send keys,TextToSend:'{LShiftKey}(A)nalysis {LShiftKey}(C)omponent',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(A)nalysis{Space}{LShiftKey}(C)omponent'\n""]",37.0,Track the exported table record.,Event_309,Send keys
36,Recording_61,Process_17,2022-02-28T06:29:01+00:00,Click UI element in window,Edit in Window 'Task Status - OneNote',ONENOTE,Task Status - OneNote,"[""UIAutomation.Click Element: appmask['Window \\'Task Status - OneNote\\'']['Edit'] ClickType: UIAutomation.ClickType.LeftClick\n""]",38.0,Track the exported table record.,Event_309,ONENOTEClick UI element in window
37,Recording_61,Process_17,2022-02-28T06:29:07+00:00,Send keys,TextToSend:'2/28/2022{LControlKey}({S})',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '2/28/2022{LControlKey}({S})'\n"", '# End of autogenerated actions using the desktop recorder\n']",,Track the exported table record.,Event_309,Send keys
0,Recording_63,Process_18,2022-02-28T09:17:30+00:00,Press button in window,Firefox - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]",2.0,Login to the crm app,Event_315,Press button in window
1,Recording_63,Process_18,2022-02-28T09:17:39+00:00,Populate text field in window,Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'dynemic crm',firefox,Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'dynemic crm' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",3.0,Login to the crm app,Event_315,firefoxPopulate text field in window
2,Recording_63,Process_18,2022-02-28T09:17:40+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",4.0,Login to the crm app,Event_315,Send keys
3,Recording_63,Process_18,2022-02-28T09:17:46+00:00,Click UI element in window,Hyperlink 'What is  ...  en-us › what-is-crm' in Window 'dynemic crm - Google Search — Mozilla Firefox',firefox,dynemic crm - Google Search — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'dynemic crm - Google Search — Mozilla Firefox\\'']['Hyperlink \\'What is  ...  en-us › what-is-crm\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -58 OffsetY: -12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",5.0,Login to the crm app,Event_315,firefoxClick UI element in window
